:ID(Tag)|name|url|id:long|:LABEL
1437|Venustiano_Carranza|http://dbpedia.org/resource/Venustiano_Carranza|1437|Tag
1438|Octavio_Paz|http://dbpedia.org/resource/Octavio_Paz|1438|Tag
1439|Juan_Gabriel|http://dbpedia.org/resource/Juan_Gabriel|1439|Tag
1440|Miguel_Hidalgo_y_Costilla|http://dbpedia.org/resource/Miguel_Hidalgo_y_Costilla|1440|Tag
1441|Dolores_del_Río|http://dbpedia.org/resource/Dolores_del_Río|1441|Tag
1442|Francisco_I._Madero|http://dbpedia.org/resource/Francisco_I._Madero|1442|Tag
1443|Emiliano_Zapata|http://dbpedia.org/resource/Emiliano_Zapata|1443|Tag
1444|Genghis_Khan|http://dbpedia.org/resource/Genghis_Khan|1444|Tag
1445|Guy_Forget|http://dbpedia.org/resource/Guy_Forget|1445|Tag
1446|Ibn_Battuta|http://dbpedia.org/resource/Ibn_Battuta|1446|Tag
1447|Younes_El_Aynaoui|http://dbpedia.org/resource/Younes_El_Aynaoui|1447|Tag
1448|Hassan_II_of_Morocco|http://dbpedia.org/resource/Hassan_II_of_Morocco|1448|Tag
1449|Hicham_Arazi|http://dbpedia.org/resource/Hicham_Arazi|1449|Tag
1450|William_III_of_England|http://dbpedia.org/resource/William_III_of_England|1450|Tag
1451|Rembrandt|http://dbpedia.org/resource/Rembrandt|1451|Tag
1452|Vincent_van_Gogh|http://dbpedia.org/resource/Vincent_van_Gogh|1452|Tag
1453|Tom_Gehrels|http://dbpedia.org/resource/Tom_Gehrels|1453|Tag
1454|Desiderius_Erasmus|http://dbpedia.org/resource/Desiderius_Erasmus|1454|Tag
1455|Baruch_Spinoza|http://dbpedia.org/resource/Baruch_Spinoza|1455|Tag
1456|Tiësto|http://dbpedia.org/resource/Tiësto|1456|Tag
1457|Beatrix_of_the_Netherlands|http://dbpedia.org/resource/Beatrix_of_the_Netherlands|1457|Tag
1458|Paul_Haarhuis|http://dbpedia.org/resource/Paul_Haarhuis|1458|Tag
1459|Sjeng_Schalken|http://dbpedia.org/resource/Sjeng_Schalken|1459|Tag
1460|Wilhelmina_of_the_Netherlands|http://dbpedia.org/resource/Wilhelmina_of_the_Netherlands|1460|Tag
1461|Eddie_Van_Halen|http://dbpedia.org/resource/Eddie_Van_Halen|1461|Tag
1462|William_I_of_the_Netherlands|http://dbpedia.org/resource/William_I_of_the_Netherlands|1462|Tag
1463|Brenda_Schultz-McCarthy|http://dbpedia.org/resource/Brenda_Schultz-McCarthy|1463|Tag
1464|Willem_de_Kooning|http://dbpedia.org/resource/Willem_de_Kooning|1464|Tag
1465|Jan_Siemerink|http://dbpedia.org/resource/Jan_Siemerink|1465|Tag
1466|Richard_Krajicek|http://dbpedia.org/resource/Richard_Krajicek|1466|Tag
1467|Ruud_van_Nistelrooy|http://dbpedia.org/resource/Ruud_van_Nistelrooy|1467|Tag
1468|Hieronymus_Bosch|http://dbpedia.org/resource/Hieronymus_Bosch|1468|Tag
1469|Jacco_Eltingh|http://dbpedia.org/resource/Jacco_Eltingh|1469|Tag
1470|Manon_Bollegraf|http://dbpedia.org/resource/Manon_Bollegraf|1470|Tag
1471|Christiaan_Huygens|http://dbpedia.org/resource/Christiaan_Huygens|1471|Tag
1472|Armin_van_Buuren|http://dbpedia.org/resource/Armin_van_Buuren|1472|Tag
1473|Johan_Cruyff|http://dbpedia.org/resource/Johan_Cruyff|1473|Tag
1474|Juliana_of_the_Netherlands|http://dbpedia.org/resource/Juliana_of_the_Netherlands|1474|Tag
1475|Jan_Lammers|http://dbpedia.org/resource/Jan_Lammers|1475|Tag
1476|Rutger_Hauer|http://dbpedia.org/resource/Rutger_Hauer|1476|Tag
1477|Ruud_Gullit|http://dbpedia.org/resource/Ruud_Gullit|1477|Tag
1478|M._C._Escher|http://dbpedia.org/resource/M._C._Escher|1478|Tag
1479|Piet_Mondrian|http://dbpedia.org/resource/Piet_Mondrian|1479|Tag
1480|Pieter_Bruegel_the_Elder|http://dbpedia.org/resource/Pieter_Bruegel_the_Elder|1480|Tag
1481|Rogier_Wassen|http://dbpedia.org/resource/Rogier_Wassen|1481|Tag
1482|Marco_van_Basten|http://dbpedia.org/resource/Marco_van_Basten|1482|Tag
1483|Henry_VI,_Holy_Roman_Emperor|http://dbpedia.org/resource/Henry_VI,_Holy_Roman_Emperor|1483|Tag
1484|Dennis_Bergkamp|http://dbpedia.org/resource/Dennis_Bergkamp|1484|Tag
1485|Miriam_Oremans|http://dbpedia.org/resource/Miriam_Oremans|1485|Tag
1486|Tom_Okker|http://dbpedia.org/resource/Tom_Okker|1486|Tag
1487|James_Scott,_1st_Duke_of_Monmouth|http://dbpedia.org/resource/James_Scott,_1st_Duke_of_Monmouth|1487|Tag
1488|Ton_Koopman|http://dbpedia.org/resource/Ton_Koopman|1488|Tag
1489|Anton_Corbijn|http://dbpedia.org/resource/Anton_Corbijn|1489|Tag
1490|Ferry_Corsten|http://dbpedia.org/resource/Ferry_Corsten|1490|Tag
1491|Paul_Verhoeven|http://dbpedia.org/resource/Paul_Verhoeven|1491|Tag
1492|Raymond_van_Barneveld|http://dbpedia.org/resource/Raymond_van_Barneveld|1492|Tag
1493|Kristie_Boogert|http://dbpedia.org/resource/Kristie_Boogert|1493|Tag
1494|Peter_Stuyvesant|http://dbpedia.org/resource/Peter_Stuyvesant|1494|Tag
1495|Caroline_Vis|http://dbpedia.org/resource/Caroline_Vis|1495|Tag
1496|Bert_Blyleven|http://dbpedia.org/resource/Bert_Blyleven|1496|Tag
1497|Robin_van_Persie|http://dbpedia.org/resource/Robin_van_Persie|1497|Tag
1498|Ernest_Rutherford|http://dbpedia.org/resource/Ernest_Rutherford|1498|Tag
1499|Denny_Hulme|http://dbpedia.org/resource/Denny_Hulme|1499|Tag
1500|Joh_Bjelke-Petersen|http://dbpedia.org/resource/Joh_Bjelke-Petersen|1500|Tag
1501|Edvard_Grieg|http://dbpedia.org/resource/Edvard_Grieg|1501|Tag
1502|Edvard_Munch|http://dbpedia.org/resource/Edvard_Munch|1502|Tag
1503|Fridtjof_Nansen|http://dbpedia.org/resource/Fridtjof_Nansen|1503|Tag
1504|Akbar|http://dbpedia.org/resource/Akbar|1504|Tag
1505|Muhammad_Ali_Jinnah|http://dbpedia.org/resource/Muhammad_Ali_Jinnah|1505|Tag
1506|Manmohan_Singh|http://dbpedia.org/resource/Manmohan_Singh|1506|Tag
1507|Benazir_Bhutto|http://dbpedia.org/resource/Benazir_Bhutto|1507|Tag
1508|Zulfikar_Ali_Bhutto|http://dbpedia.org/resource/Zulfikar_Ali_Bhutto|1508|Tag
1509|Shah_Jahan|http://dbpedia.org/resource/Shah_Jahan|1509|Tag
1510|Muhammad_Iqbal|http://dbpedia.org/resource/Muhammad_Iqbal|1510|Tag
1511|Guru_Nanak_Dev|http://dbpedia.org/resource/Guru_Nanak_Dev|1511|Tag
1512|Nawaz_Sharif|http://dbpedia.org/resource/Nawaz_Sharif|1512|Tag
1513|Ranjit_Singh|http://dbpedia.org/resource/Ranjit_Singh|1513|Tag
1514|Asif_Ali_Zardari|http://dbpedia.org/resource/Asif_Ali_Zardari|1514|Tag
1515|Imran_Khan|http://dbpedia.org/resource/Imran_Khan|1515|Tag
1516|Yousaf_Raza_Gillani|http://dbpedia.org/resource/Yousaf_Raza_Gillani|1516|Tag
1517|Aisam-ul-Haq_Qureshi|http://dbpedia.org/resource/Aisam-ul-Haq_Qureshi|1517|Tag
1518|Gulzar|http://dbpedia.org/resource/Gulzar|1518|Tag
1519|Raj_Kapoor|http://dbpedia.org/resource/Raj_Kapoor|1519|Tag
1520|Dilip_Kumar|http://dbpedia.org/resource/Dilip_Kumar|1520|Tag
1521|Khalid_Sheikh_Mohammed|http://dbpedia.org/resource/Khalid_Sheikh_Mohammed|1521|Tag
1522|Ahmad_Shah_Durrani|http://dbpedia.org/resource/Ahmad_Shah_Durrani|1522|Tag
1523|Abdus_Salam|http://dbpedia.org/resource/Abdus_Salam|1523|Tag
1524|Mariano_Rivera|http://dbpedia.org/resource/Mariano_Rivera|1524|Tag
1525|Rubén_Blades|http://dbpedia.org/resource/Rubén_Blades|1525|Tag
1526|Manuel_Noriega|http://dbpedia.org/resource/Manuel_Noriega|1526|Tag
1527|Alberto_Fujimori|http://dbpedia.org/resource/Alberto_Fujimori|1527|Tag
1528|Edgar_Prado|http://dbpedia.org/resource/Edgar_Prado|1528|Tag
1529|Mario_Vargas_Llosa|http://dbpedia.org/resource/Mario_Vargas_Llosa|1529|Tag
1530|Luis_Horna|http://dbpedia.org/resource/Luis_Horna|1530|Tag
1531|Alan_García|http://dbpedia.org/resource/Alan_García|1531|Tag
1532|Gloria_Macapagal-Arroyo|http://dbpedia.org/resource/Gloria_Macapagal-Arroyo|1532|Tag
1533|Ferdinand_Marcos|http://dbpedia.org/resource/Ferdinand_Marcos|1533|Tag
1534|Corazon_Aquino|http://dbpedia.org/resource/Corazon_Aquino|1534|Tag
1535|José_Rizal|http://dbpedia.org/resource/José_Rizal|1535|Tag
1536|Fidel_V._Ramos|http://dbpedia.org/resource/Fidel_V._Ramos|1536|Tag
1537|Manny_Pacquiao|http://dbpedia.org/resource/Manny_Pacquiao|1537|Tag
1538|Emilio_Aguinaldo|http://dbpedia.org/resource/Emilio_Aguinaldo|1538|Tag
1539|Manuel_L._Quezon|http://dbpedia.org/resource/Manuel_L._Quezon|1539|Tag
1540|Benigno_Aquino_III|http://dbpedia.org/resource/Benigno_Aquino_III|1540|Tag
1541|Imelda_Marcos|http://dbpedia.org/resource/Imelda_Marcos|1541|Tag
1542|Benigno_Aquino,_Jr.|http://dbpedia.org/resource/Benigno_Aquino,_Jr.|1542|Tag
1543|Tim_Tebow|http://dbpedia.org/resource/Tim_Tebow|1543|Tag
1544|Diosdado_Macapagal|http://dbpedia.org/resource/Diosdado_Macapagal|1544|Tag
1545|Pope_John_Paul_II|http://dbpedia.org/resource/Pope_John_Paul_II|1545|Tag
1546|Frédéric_Chopin|http://dbpedia.org/resource/Frédéric_Chopin|1546|Tag
1547|Catherine_the_Great|http://dbpedia.org/resource/Catherine_the_Great|1547|Tag
1548|Nicolaus_Copernicus|http://dbpedia.org/resource/Nicolaus_Copernicus|1548|Tag
1549|David_Ben-Gurion|http://dbpedia.org/resource/David_Ben-Gurion|1549|Tag
1550|Arthur_Schopenhauer|http://dbpedia.org/resource/Arthur_Schopenhauer|1550|Tag
1551|Billy_Wilder|http://dbpedia.org/resource/Billy_Wilder|1551|Tag
1552|Marie_Curie|http://dbpedia.org/resource/Marie_Curie|1552|Tag
1553|Wernher_von_Braun|http://dbpedia.org/resource/Wernher_von_Braun|1553|Tag
1554|Paul_von_Hindenburg|http://dbpedia.org/resource/Paul_von_Hindenburg|1554|Tag
1555|Lech_Kaczyński|http://dbpedia.org/resource/Lech_Kaczyński|1555|Tag
1556|Lech_Wałęsa|http://dbpedia.org/resource/Lech_Wałęsa|1556|Tag
1557|Manfred_von_Richthofen|http://dbpedia.org/resource/Manfred_von_Richthofen|1557|Tag
1558|Agnieszka_Radwańska|http://dbpedia.org/resource/Agnieszka_Radwańska|1558|Tag
1559|Casimir_IV_Jagiellon|http://dbpedia.org/resource/Casimir_IV_Jagiellon|1559|Tag
1560|Samuel_Goldwyn|http://dbpedia.org/resource/Samuel_Goldwyn|1560|Tag
1561|Adam_Mickiewicz|http://dbpedia.org/resource/Adam_Mickiewicz|1561|Tag
1562|Casimir_III_the_Great|http://dbpedia.org/resource/Casimir_III_the_Great|1562|Tag
1563|Sigismund_I_the_Old|http://dbpedia.org/resource/Sigismund_I_the_Old|1563|Tag
1564|Sigismund_II_Augustus|http://dbpedia.org/resource/Sigismund_II_Augustus|1564|Tag
1565|Rosa_Luxemburg|http://dbpedia.org/resource/Rosa_Luxemburg|1565|Tag
1566|Marcin_Matkowski|http://dbpedia.org/resource/Marcin_Matkowski|1566|Tag
1567|Łukasz_Kubot|http://dbpedia.org/resource/Łukasz_Kubot|1567|Tag
1568|Mariusz_Fyrstenberg|http://dbpedia.org/resource/Mariusz_Fyrstenberg|1568|Tag
1569|Peter_Luczak|http://dbpedia.org/resource/Peter_Luczak|1569|Tag
1570|Władysław_IV_Vasa|http://dbpedia.org/resource/Władysław_IV_Vasa|1570|Tag
1571|Bolesław_I_Chrobry|http://dbpedia.org/resource/Bolesław_I_Chrobry|1571|Tag
1572|Adolf_Engler|http://dbpedia.org/resource/Adolf_Engler|1572|Tag
1573|Klaus_Kinski|http://dbpedia.org/resource/Klaus_Kinski|1573|Tag
1574|Andrzej_Wajda|http://dbpedia.org/resource/Andrzej_Wajda|1574|Tag
1575|Wojciech_Fibak|http://dbpedia.org/resource/Wojciech_Fibak|1575|Tag
1576|Johann_Gottfried_Herder|http://dbpedia.org/resource/Johann_Gottfried_Herder|1576|Tag
1577|Max_Fleischer|http://dbpedia.org/resource/Max_Fleischer|1577|Tag
1578|Tomasz_Gollob|http://dbpedia.org/resource/Tomasz_Gollob|1578|Tag
1579|John_II_Casimir_Vasa|http://dbpedia.org/resource/John_II_Casimir_Vasa|1579|Tag
1580|Emanuel_Lasker|http://dbpedia.org/resource/Emanuel_Lasker|1580|Tag
1581|Heinz_Guderian|http://dbpedia.org/resource/Heinz_Guderian|1581|Tag
1582|Krzysztof_Kieślowski|http://dbpedia.org/resource/Krzysztof_Kieślowski|1582|Tag
1583|Zbigniew_Brzezinski|http://dbpedia.org/resource/Zbigniew_Brzezinski|1583|Tag
1584|Rudolf_Virchow|http://dbpedia.org/resource/Rudolf_Virchow|1584|Tag
1585|Henryk_Sienkiewicz|http://dbpedia.org/resource/Henryk_Sienkiewicz|1585|Tag
1586|Max_Born|http://dbpedia.org/resource/Max_Born|1586|Tag
1587|Dietrich_Bonhoeffer|http://dbpedia.org/resource/Dietrich_Bonhoeffer|1587|Tag
1588|Witold_Lutosławski|http://dbpedia.org/resource/Witold_Lutosławski|1588|Tag
1589|Otto_Klemperer|http://dbpedia.org/resource/Otto_Klemperer|1589|Tag
1590|Cristiano_Ronaldo|http://dbpedia.org/resource/Cristiano_Ronaldo|1590|Tag
1591|Vasco_da_Gama|http://dbpedia.org/resource/Vasco_da_Gama|1591|Tag
1592|Manuel_I_of_Portugal|http://dbpedia.org/resource/Manuel_I_of_Portugal|1592|Tag
1593|Anthony_of_Padua|http://dbpedia.org/resource/Anthony_of_Padua|1593|Tag
1594|Ferdinand_Magellan|http://dbpedia.org/resource/Ferdinand_Magellan|1594|Tag
1595|Pedro_I_of_Brazil|http://dbpedia.org/resource/Pedro_I_of_Brazil|1595|Tag
1596|António_de_Oliveira_Salazar|http://dbpedia.org/resource/António_de_Oliveira_Salazar|1596|Tag
1597|Afonso_I_of_Portugal|http://dbpedia.org/resource/Afonso_I_of_Portugal|1597|Tag
1598|John_VI_of_Portugal|http://dbpedia.org/resource/John_VI_of_Portugal|1598|Tag
1599|John_I_of_Portugal|http://dbpedia.org/resource/John_I_of_Portugal|1599|Tag
1600|José_Manuel_Barroso|http://dbpedia.org/resource/José_Manuel_Barroso|1600|Tag
1601|George_Grey|http://dbpedia.org/resource/George_Grey|1601|Tag
1602|Luís_Figo|http://dbpedia.org/resource/Luís_Figo|1602|Tag
1603|Denis_of_Portugal|http://dbpedia.org/resource/Denis_of_Portugal|1603|Tag
1604|John_III_of_Portugal|http://dbpedia.org/resource/John_III_of_Portugal|1604|Tag
1605|Afonso_V_of_Portugal|http://dbpedia.org/resource/Afonso_V_of_Portugal|1605|Tag
1606|Henry_the_Navigator|http://dbpedia.org/resource/Henry_the_Navigator|1606|Tag
1607|Luís_de_Camões|http://dbpedia.org/resource/Luís_de_Camões|1607|Tag
1608|Frederico_Gil|http://dbpedia.org/resource/Frederico_Gil|1608|Tag
1609|John_V_of_Portugal|http://dbpedia.org/resource/John_V_of_Portugal|1609|Tag
1610|Maria_I_of_Portugal|http://dbpedia.org/resource/Maria_I_of_Portugal|1610|Tag
1611|José_Ferrer|http://dbpedia.org/resource/José_Ferrer|1611|Tag
1612|Benicio_del_Toro|http://dbpedia.org/resource/Benicio_del_Toro|1612|Tag
1613|Angel_Cordero,_Jr.|http://dbpedia.org/resource/Angel_Cordero,_Jr.|1613|Tag
1614|Oscar_Wilde|http://dbpedia.org/resource/Oscar_Wilde|1614|Tag
1615|James_Joyce|http://dbpedia.org/resource/James_Joyce|1615|Tag
1616|George_Bernard_Shaw|http://dbpedia.org/resource/George_Bernard_Shaw|1616|Tag
1617|W._B._Yeats|http://dbpedia.org/resource/W._B._Yeats|1617|Tag
1618|Edmund_Burke|http://dbpedia.org/resource/Edmund_Burke|1618|Tag
1619|Pierce_Brosnan|http://dbpedia.org/resource/Pierce_Brosnan|1619|Tag
1620|Aphex_Twin|http://dbpedia.org/resource/Aphex_Twin|1620|Tag
1621|Bob_Geldof|http://dbpedia.org/resource/Bob_Geldof|1621|Tag
1622|Ronan_Keating|http://dbpedia.org/resource/Ronan_Keating|1622|Tag
1623|Richard_Harris|http://dbpedia.org/resource/Richard_Harris|1623|Tag
1624|Terry_Wogan|http://dbpedia.org/resource/Terry_Wogan|1624|Tag
1625|Enya|http://dbpedia.org/resource/Enya|1625|Tag
1626|Roy_Keane|http://dbpedia.org/resource/Roy_Keane|1626|Tag
1627|Oliver_Goldsmith|http://dbpedia.org/resource/Oliver_Goldsmith|1627|Tag
1628|Colin_Farrell|http://dbpedia.org/resource/Colin_Farrell|1628|Tag
1629|Michael_Gambon|http://dbpedia.org/resource/Michael_Gambon|1629|Tag
1630|Mary_Robinson|http://dbpedia.org/resource/Mary_Robinson|1630|Tag
1631|Robert_Boyle|http://dbpedia.org/resource/Robert_Boyle|1631|Tag
1632|George_Berkeley|http://dbpedia.org/resource/George_Berkeley|1632|Tag
1633|Brian_Cowen|http://dbpedia.org/resource/Brian_Cowen|1633|Tag
1634|Robbie_Keane|http://dbpedia.org/resource/Robbie_Keane|1634|Tag
1635|Gabriel_Byrne|http://dbpedia.org/resource/Gabriel_Byrne|1635|Tag
1636|Patrick_Pearse|http://dbpedia.org/resource/Patrick_Pearse|1636|Tag
1637|Pádraig_Harrington|http://dbpedia.org/resource/Pádraig_Harrington|1637|Tag
1638|Graham_Norton|http://dbpedia.org/resource/Graham_Norton|1638|Tag
1639|Iris_Murdoch|http://dbpedia.org/resource/Iris_Murdoch|1639|Tag
1640|Robert_Stewart,_Viscount_Castlereagh|http://dbpedia.org/resource/Robert_Stewart,_Viscount_Castlereagh|1640|Tag
1641|Rory_Gallagher|http://dbpedia.org/resource/Rory_Gallagher|1641|Tag
1642|Larry_Mullen,_Jr.|http://dbpedia.org/resource/Larry_Mullen,_Jr.|1642|Tag
1643|Louis_Walsh|http://dbpedia.org/resource/Louis_Walsh|1643|Tag
1644|Béla_Bartók|http://dbpedia.org/resource/Béla_Bartók|1644|Tag
1645|Nicolae_Ceaușescu|http://dbpedia.org/resource/Nicolae_Ceaușescu|1645|Tag
1646|Bela_Lugosi|http://dbpedia.org/resource/Bela_Lugosi|1646|Tag
1647|Edward_G._Robinson|http://dbpedia.org/resource/Edward_G._Robinson|1647|Tag
1648|Matthias_Corvinus|http://dbpedia.org/resource/Matthias_Corvinus|1648|Tag
1649|Andrei_Pavel|http://dbpedia.org/resource/Andrei_Pavel|1649|Tag
1650|Elie_Wiesel|http://dbpedia.org/resource/Elie_Wiesel|1650|Tag
1651|Ilie_Năstase|http://dbpedia.org/resource/Ilie_Năstase|1651|Tag
1652|Victor_Hănescu|http://dbpedia.org/resource/Victor_Hănescu|1652|Tag
1653|Eugène_Ionesco|http://dbpedia.org/resource/Eugène_Ionesco|1653|Tag
1654|Iannis_Xenakis|http://dbpedia.org/resource/Iannis_Xenakis|1654|Tag
1655|Ruxandra_Dragomir|http://dbpedia.org/resource/Ruxandra_Dragomir|1655|Tag
1656|Ion_Antonescu|http://dbpedia.org/resource/Ion_Antonescu|1656|Tag
1657|Sorana_Cîrstea|http://dbpedia.org/resource/Sorana_Cîrstea|1657|Tag
1658|Monica_Niculescu|http://dbpedia.org/resource/Monica_Niculescu|1658|Tag
1659|Carol_II_of_Romania|http://dbpedia.org/resource/Carol_II_of_Romania|1659|Tag
1660|Irina_Spîrlea|http://dbpedia.org/resource/Irina_Spîrlea|1660|Tag
1661|Stephen_Báthory|http://dbpedia.org/resource/Stephen_Báthory|1661|Tag
1662|Traian_Băsescu|http://dbpedia.org/resource/Traian_Băsescu|1662|Tag
1663|George_Enescu|http://dbpedia.org/resource/George_Enescu|1663|Tag
1664|Michael_of_Romania|http://dbpedia.org/resource/Michael_of_Romania|1664|Tag
1665|Mircea_Eliade|http://dbpedia.org/resource/Mircea_Eliade|1665|Tag
1666|Stephen_III_of_Moldavia|http://dbpedia.org/resource/Stephen_III_of_Moldavia|1666|Tag
1667|Vladimir_Lenin|http://dbpedia.org/resource/Vladimir_Lenin|1667|Tag
1668|Pyotr_Ilyich_Tchaikovsky|http://dbpedia.org/resource/Pyotr_Ilyich_Tchaikovsky|1668|Tag
1669|Igor_Stravinsky|http://dbpedia.org/resource/Igor_Stravinsky|1669|Tag
1670|Vladimir_Putin|http://dbpedia.org/resource/Vladimir_Putin|1670|Tag
1671|Mikhail_Gorbachev|http://dbpedia.org/resource/Mikhail_Gorbachev|1671|Tag
1672|Nicholas_II_of_Russia|http://dbpedia.org/resource/Nicholas_II_of_Russia|1672|Tag
1673|Irving_Berlin|http://dbpedia.org/resource/Irving_Berlin|1673|Tag
1674|Anton_Chekhov|http://dbpedia.org/resource/Anton_Chekhov|1674|Tag
1675|Dmitri_Shostakovich|http://dbpedia.org/resource/Dmitri_Shostakovich|1675|Tag
1676|Alexander_Pushkin|http://dbpedia.org/resource/Alexander_Pushkin|1676|Tag
1677|Nicholas_I_of_Russia|http://dbpedia.org/resource/Nicholas_I_of_Russia|1677|Tag
1678|Alexander_II_of_Russia|http://dbpedia.org/resource/Alexander_II_of_Russia|1678|Tag
1679|Alexander_I_of_Russia|http://dbpedia.org/resource/Alexander_I_of_Russia|1679|Tag
1680|Boris_Yeltsin|http://dbpedia.org/resource/Boris_Yeltsin|1680|Tag
1681|Dmitry_Medvedev|http://dbpedia.org/resource/Dmitry_Medvedev|1681|Tag
1682|Vladimir_Nabokov|http://dbpedia.org/resource/Vladimir_Nabokov|1682|Tag
1683|Nikolai_Rimsky-Korsakov|http://dbpedia.org/resource/Nikolai_Rimsky-Korsakov|1683|Tag
1684|Yevgeny_Kafelnikov|http://dbpedia.org/resource/Yevgeny_Kafelnikov|1684|Tag
1685|Mikhail_Youzhny|http://dbpedia.org/resource/Mikhail_Youzhny|1685|Tag
1686|Ayn_Rand|http://dbpedia.org/resource/Ayn_Rand|1686|Tag
1687|Paul_I_of_Russia|http://dbpedia.org/resource/Paul_I_of_Russia|1687|Tag
1688|Svetlana_Kuznetsova|http://dbpedia.org/resource/Svetlana_Kuznetsova|1688|Tag
1689|Maria_Sharapova|http://dbpedia.org/resource/Maria_Sharapova|1689|Tag
1690|George_Balanchine|http://dbpedia.org/resource/George_Balanchine|1690|Tag
1691|Maxim_Gorky|http://dbpedia.org/resource/Maxim_Gorky|1691|Tag
1692|Kim_Jong-il|http://dbpedia.org/resource/Kim_Jong-il|1692|Tag
1693|Alexander_III_of_Russia|http://dbpedia.org/resource/Alexander_III_of_Russia|1693|Tag
1694|Maria_Kirilenko|http://dbpedia.org/resource/Maria_Kirilenko|1694|Tag
1695|Igor_Andreev|http://dbpedia.org/resource/Igor_Andreev|1695|Tag
1696|Aleksandr_Solzhenitsyn|http://dbpedia.org/resource/Aleksandr_Solzhenitsyn|1696|Tag
1697|Alexander_Alekhine|http://dbpedia.org/resource/Alexander_Alekhine|1697|Tag
1698|Vladimir_the_Great|http://dbpedia.org/resource/Vladimir_the_Great|1698|Tag
1699|Wassily_Kandinsky|http://dbpedia.org/resource/Wassily_Kandinsky|1699|Tag
1700|Anastasia_Rodionova|http://dbpedia.org/resource/Anastasia_Rodionova|1700|Tag
1701|Ivan_Turgenev|http://dbpedia.org/resource/Ivan_Turgenev|1701|Tag
1702|Peter_Kropotkin|http://dbpedia.org/resource/Peter_Kropotkin|1702|Tag
1703|Alexander_Borodin|http://dbpedia.org/resource/Alexander_Borodin|1703|Tag
1704|Igor_Kunitsyn|http://dbpedia.org/resource/Igor_Kunitsyn|1704|Tag
1705|Yul_Brynner|http://dbpedia.org/resource/Yul_Brynner|1705|Tag
1706|Sergei_Diaghilev|http://dbpedia.org/resource/Sergei_Diaghilev|1706|Tag
1707|Anatoly_Karpov|http://dbpedia.org/resource/Anatoly_Karpov|1707|Tag
1708|Elizabeth_of_Russia|http://dbpedia.org/resource/Elizabeth_of_Russia|1708|Tag
1709|Rudolf_Nureyev|http://dbpedia.org/resource/Rudolf_Nureyev|1709|Tag
1710|Andrei_Tarkovsky|http://dbpedia.org/resource/Andrei_Tarkovsky|1710|Tag
1711|George_Sanders|http://dbpedia.org/resource/George_Sanders|1711|Tag
1712|Ivan_III_of_Russia|http://dbpedia.org/resource/Ivan_III_of_Russia|1712|Tag
1713|Regina_Spektor|http://dbpedia.org/resource/Regina_Spektor|1713|Tag
1714|Mikhail_Lermontov|http://dbpedia.org/resource/Mikhail_Lermontov|1714|Tag
1715|Constantin_Stanislavski|http://dbpedia.org/resource/Constantin_Stanislavski|1715|Tag
1716|Anastasia_Pavlyuchenkova|http://dbpedia.org/resource/Anastasia_Pavlyuchenkova|1716|Tag
1717|Alexander_Suvorov|http://dbpedia.org/resource/Alexander_Suvorov|1717|Tag
1718|Alexis_of_Russia|http://dbpedia.org/resource/Alexis_of_Russia|1718|Tag
1719|Andrei_Sakharov|http://dbpedia.org/resource/Andrei_Sakharov|1719|Tag
1720|Boris_Pasternak|http://dbpedia.org/resource/Boris_Pasternak|1720|Tag
1721|Galina_Voskoboeva|http://dbpedia.org/resource/Galina_Voskoboeva|1721|Tag
1722|Yuri_Andropov|http://dbpedia.org/resource/Yuri_Andropov|1722|Tag
1723|Andrei_Chesnokov|http://dbpedia.org/resource/Andrei_Chesnokov|1723|Tag
1724|Alexei_Kosygin|http://dbpedia.org/resource/Alexei_Kosygin|1724|Tag
1725|Boris_Spassky|http://dbpedia.org/resource/Boris_Spassky|1725|Tag
1726|Denis_Istomin|http://dbpedia.org/resource/Denis_Istomin|1726|Tag
1727|Alexander_Vladimirovich_Volkov|http://dbpedia.org/resource/Alexander_Vladimirovich_Volkov|1727|Tag
1728|Alex_Bogomolov,_Jr.|http://dbpedia.org/resource/Alex_Bogomolov,_Jr.|1728|Tag
1729|Viktor_Korchnoi|http://dbpedia.org/resource/Viktor_Korchnoi|1729|Tag
1730|Andrey_Kolmogorov|http://dbpedia.org/resource/Andrey_Kolmogorov|1730|Tag
1731|Vladimir_Kramnik|http://dbpedia.org/resource/Vladimir_Kramnik|1731|Tag
1732|Lachlan_Macquarie|http://dbpedia.org/resource/Lachlan_Macquarie|1732|Tag
1733|Patrick_Vieira|http://dbpedia.org/resource/Patrick_Vieira|1733|Tag
1734|Léopold_Sédar_Senghor|http://dbpedia.org/resource/Léopold_Sédar_Senghor|1734|Tag
1735|Daniela_Hantuchová|http://dbpedia.org/resource/Daniela_Hantuchová|1735|Tag
1736|Dominik_Hrbatý|http://dbpedia.org/resource/Dominik_Hrbatý|1736|Tag
1737|Martina_Hingis|http://dbpedia.org/resource/Martina_Hingis|1737|Tag
1738|Peter_Lorre|http://dbpedia.org/resource/Peter_Lorre|1738|Tag
1739|Janette_Husárová|http://dbpedia.org/resource/Janette_Husárová|1739|Tag
1740|Karol_Beck|http://dbpedia.org/resource/Karol_Beck|1740|Tag
1741|Karol_Kučera|http://dbpedia.org/resource/Karol_Kučera|1741|Tag
1742|Dominika_Cibulková|http://dbpedia.org/resource/Dominika_Cibulková|1742|Tag
