:ID(Organisation)|name|url|id:long|:LABEL
1824|Hogeschool_Gent|http://dbpedia.org/resource/Hogeschool_Gent|1824|University
1825|Sabena_Flight_Academy|http://dbpedia.org/resource/Sabena_Flight_Academy|1825|University
1826|Lessius_Hogeschool|http://dbpedia.org/resource/Lessius_Hogeschool|1826|University
1827|Sabena_Flight_Academy|http://dbpedia.org/resource/Sabena_Flight_Academy|1827|University
1828|Sabena_Flight_Academy|http://dbpedia.org/resource/Sabena_Flight_Academy|1828|University
1829|Centre_Européen_de_Recherches_Internationales_et_Stratégiques|http://dbpedia.org/resource/Centre_Européen_de_Recherches_Internationales_et_Stratégiques|1829|University
1830|Hogeschool-Universiteit_Brussel|http://dbpedia.org/resource/Hogeschool-Universiteit_Brussel|1830|University
1831|Evangelical_Theological_Faculty|http://dbpedia.org/resource/Evangelical_Theological_Faculty|1831|University
1832|Vlerick_Leuven_Gent_Management_School|http://dbpedia.org/resource/Vlerick_Leuven_Gent_Management_School|1832|University
1833|Fiscale_Hogeschool|http://dbpedia.org/resource/Fiscale_Hogeschool|1833|University
1834|Vrije_Universiteit_Brussel|http://dbpedia.org/resource/Vrije_Universiteit_Brussel|1834|University
1835|Boston_University_Brussels|http://dbpedia.org/resource/Boston_University_Brussels|1835|University
1836|Institute_of_Tropical_Medicine_Antwerp|http://dbpedia.org/resource/Institute_of_Tropical_Medicine_Antwerp|1836|University
1837|Unidad_Académica_Campesina-Carmen_Pampa|http://dbpedia.org/resource/Unidad_Académica_Campesina-Carmen_Pampa|1837|University
1838|University_of_Saint_Francis_Xavier|http://dbpedia.org/resource/University_of_Saint_Francis_Xavier|1838|University
1839|American_University_in_Bosnia_and_Herzegovina|http://dbpedia.org/resource/American_University_in_Bosnia_and_Herzegovina|1839|University
1840|Sarajevo_School_of_Science_and_Technology|http://dbpedia.org/resource/Sarajevo_School_of_Science_and_Technology|1840|University
1841|International_Burch_University|http://dbpedia.org/resource/International_Burch_University|1841|University
1842|International_University_of_Sarajevo|http://dbpedia.org/resource/International_University_of_Sarajevo|1842|University
1843|Academy_of_Performing_Arts_in_Sarajevo|http://dbpedia.org/resource/Academy_of_Performing_Arts_in_Sarajevo|1843|University
1844|University_of_Sarajevo|http://dbpedia.org/resource/University_of_Sarajevo|1844|University
1845|School_of_Economics_and_Business_Sarajevo|http://dbpedia.org/resource/School_of_Economics_and_Business_Sarajevo|1845|University
1846|Sarajevo_Law_School|http://dbpedia.org/resource/Sarajevo_Law_School|1846|University
1847|Sarajevo_Graduate_School_of_Business|http://dbpedia.org/resource/Sarajevo_Graduate_School_of_Business|1847|University
1848|Sarajevo_Music_Academy|http://dbpedia.org/resource/Sarajevo_Music_Academy|1848|University
1849|Law_School_of_Fluminense_Federal_University|http://dbpedia.org/resource/Law_School_of_Fluminense_Federal_University|1849|University
1850|Fluminense_Federal_University|http://dbpedia.org/resource/Fluminense_Federal_University|1850|University
1851|Rio_de_Janeiro_State_University|http://dbpedia.org/resource/Rio_de_Janeiro_State_University|1851|University
1852|Universidade_de_Pernambuco|http://dbpedia.org/resource/Universidade_de_Pernambuco|1852|University
1853|University_of_the_State_of_Amazonas|http://dbpedia.org/resource/University_of_the_State_of_Amazonas|1853|University
1854|Federal_University_of_Amazonas|http://dbpedia.org/resource/Federal_University_of_Amazonas|1854|University
1855|PPGMAp|http://dbpedia.org/resource/PPGMAp|1855|University
1856|Instituto_Superior_de_Tecnologia_em_Ciências_da_Computação_do_Rio_de_Janeiro|http://dbpedia.org/resource/Instituto_Superior_de_Tecnologia_em_Ciências_da_Computação_do_Rio_de_Janeiro|1856|University
1857|Instituto_Nacional_de_Matemática_Pura_e_Aplicada|http://dbpedia.org/resource/Instituto_Nacional_de_Matemática_Pura_e_Aplicada|1857|University
1858|Pontifical_Catholic_University_of_Rio_de_Janeiro|http://dbpedia.org/resource/Pontifical_Catholic_University_of_Rio_de_Janeiro|1858|University
1859|Centro_Federal_de_Educação_Tecnológica_Celso_Suckow_da_Fonseca|http://dbpedia.org/resource/Centro_Federal_de_Educação_Tecnológica_Celso_Suckow_da_Fonseca|1859|University
1860|Centro_Universitário_Franciscano|http://dbpedia.org/resource/Centro_Universitário_Franciscano|1860|University
1861|Universidade_Católica_Dom_Bosco|http://dbpedia.org/resource/Universidade_Católica_Dom_Bosco|1861|University
1862|Faculdade_de_Medicina_da_Universidade_Federal_de_Minas_Gerais|http://dbpedia.org/resource/Faculdade_de_Medicina_da_Universidade_Federal_de_Minas_Gerais|1862|University
1863|Federal_University_of_Maranhão|http://dbpedia.org/resource/Federal_University_of_Maranhão|1863|University
1864|Universidade_do_Extremo_Sul_Catarinense|http://dbpedia.org/resource/Universidade_do_Extremo_Sul_Catarinense|1864|University
1865|Universidade_Católica_de_Petrópolis|http://dbpedia.org/resource/Universidade_Católica_de_Petrópolis|1865|University
1866|Anhembi_Morumbi_University|http://dbpedia.org/resource/Anhembi_Morumbi_University|1866|University
1867|Jorge_Amado_University_Center|http://dbpedia.org/resource/Jorge_Amado_University_Center|1867|University
1868|Universidade_Federal_do_Estado_do_Rio_de_Janeiro|http://dbpedia.org/resource/Universidade_Federal_do_Estado_do_Rio_de_Janeiro|1868|University
1869|Universidade_Federal_do_Pampa|http://dbpedia.org/resource/Universidade_Federal_do_Pampa|1869|University
1870|Universidade_Católica_de_Santos|http://dbpedia.org/resource/Universidade_Católica_de_Santos|1870|University
1871|Universidade_Feevale|http://dbpedia.org/resource/Universidade_Feevale|1871|University
1872|State_University_of_Feira_de_Santana|http://dbpedia.org/resource/State_University_of_Feira_de_Santana|1872|University
1873|Universidade_Católica_de_Brasília|http://dbpedia.org/resource/Universidade_Católica_de_Brasília|1873|University
1874|Federal_University_of_Uberlândia|http://dbpedia.org/resource/Federal_University_of_Uberlândia|1874|University
1875|Universidade_do_Estado_de_Minas_Gerais|http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais|1875|University
1876|Universidade_do_Estado_de_Minas_Gerais|http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais|1876|University
1877|Universidade_do_Estado_de_Minas_Gerais|http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais|1877|University
1878|Universidade_do_Estado_de_Minas_Gerais|http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais|1878|University
1879|University_of_Itaúna|http://dbpedia.org/resource/University_of_Itaúna|1879|University
1880|Pontifícia_Universidade_Católica_de_Minas_Gerais|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Minas_Gerais|1880|University
1881|Pontifícia_Universidade_Católica_de_Minas_Gerais|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Minas_Gerais|1881|University
1882|University_of_São_Paulo|http://dbpedia.org/resource/University_of_São_Paulo|1882|University
1883|Pontifícia_Universidade_Católica_de_Minas_Gerais|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Minas_Gerais|1883|University
1884|University_of_São_Paulo|http://dbpedia.org/resource/University_of_São_Paulo|1884|University
1885|Ibmec|http://dbpedia.org/resource/Ibmec|1885|University
1886|Universidade_do_Estado_de_Minas_Gerais|http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais|1886|University
1887|State_University_of_Norte_Fluminense|http://dbpedia.org/resource/State_University_of_Norte_Fluminense|1887|University
1888|Universidade_Estadual_de_Londrina|http://dbpedia.org/resource/Universidade_Estadual_de_Londrina|1888|University
1889|Pontifícia_Universidade_Católica_de_Minas_Gerais|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Minas_Gerais|1889|University
1890|Polytechnic_School_of_the_University_of_São_Paulo|http://dbpedia.org/resource/Polytechnic_School_of_the_University_of_São_Paulo|1890|University
1891|University_of_São_Paulo|http://dbpedia.org/resource/University_of_São_Paulo|1891|University
1892|FAU-USP|http://dbpedia.org/resource/FAU-USP|1892|University
1893|Universidade_do_Estado_de_Minas_Gerais|http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais|1893|University
1894|Universidade_do_Estado_de_Minas_Gerais|http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais|1894|University
1895|Escola_Brasileira_de_Administração_Pública_e_de_Empresas|http://dbpedia.org/resource/Escola_Brasileira_de_Administração_Pública_e_de_Empresas|1895|University
1896|Universidade_Católica_de_Pernambuco|http://dbpedia.org/resource/Universidade_Católica_de_Pernambuco|1896|University
1897|Federal_University_of_Pernambuco|http://dbpedia.org/resource/Federal_University_of_Pernambuco|1897|University
1898|University_of_São_Paulo|http://dbpedia.org/resource/University_of_São_Paulo|1898|University
1899|Centro_Universitário_Ritter_dos_Reis|http://dbpedia.org/resource/Centro_Universitário_Ritter_dos_Reis|1899|University
1900|Fundação_Armando_Alvares_Penteado|http://dbpedia.org/resource/Fundação_Armando_Alvares_Penteado|1900|University
1901|Ibmec|http://dbpedia.org/resource/Ibmec|1901|University
1902|Instituto_Militar_de_Engenharia|http://dbpedia.org/resource/Instituto_Militar_de_Engenharia|1902|University
1903|Federal_University_of_Mato_Grosso_do_Sul|http://dbpedia.org/resource/Federal_University_of_Mato_Grosso_do_Sul|1903|University
1904|Ibmec|http://dbpedia.org/resource/Ibmec|1904|University
1905|Universidade_do_Estado_de_Minas_Gerais|http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais|1905|University
1906|Pontifícia_Universidade_Católica_de_Minas_Gerais|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Minas_Gerais|1906|University
1907|Escola_Superior_de_Propaganda_e_Marketing|http://dbpedia.org/resource/Escola_Superior_de_Propaganda_e_Marketing|1907|University
1908|São_Paulo_State_Technological_College|http://dbpedia.org/resource/São_Paulo_State_Technological_College|1908|University
1909|Federal_University_of_São_Carlos|http://dbpedia.org/resource/Federal_University_of_São_Carlos|1909|University
1910|University_of_Brasília|http://dbpedia.org/resource/University_of_Brasília|1910|University
1911|Universidade_Norte_do_Paraná|http://dbpedia.org/resource/Universidade_Norte_do_Paraná|1911|University
1912|Federal_University_of_Rio_de_Janeiro|http://dbpedia.org/resource/Federal_University_of_Rio_de_Janeiro|1912|University
1913|Pontifícia_Universidade_Católica_de_Campinas|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Campinas|1913|University
1914|Pontifícia_Universidade_Católica_do_Paraná|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_do_Paraná|1914|University
1915|Universidade_Federal_de_Minas_Gerais|http://dbpedia.org/resource/Universidade_Federal_de_Minas_Gerais|1915|University
1916|Universidade_Federal_de_Goiás|http://dbpedia.org/resource/Universidade_Federal_de_Goiás|1916|University
1917|Pontifícia_Universidade_Católica_do_Rio_Grande_do_Sul|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_do_Rio_Grande_do_Sul|1917|University
1918|Universidade_Federal_de_Ciências_da_Saúde_de_Porto_Alegre|http://dbpedia.org/resource/Universidade_Federal_de_Ciências_da_Saúde_de_Porto_Alegre|1918|University
1919|Universidade_Federal_do_Rio_Grande_do_Sul|http://dbpedia.org/resource/Universidade_Federal_do_Rio_Grande_do_Sul|1919|University
1920|Brazilian_Naval_School|http://dbpedia.org/resource/Brazilian_Naval_School|1920|University
1921|Pontifícia_Universidade_Católica_do_Paraná|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_do_Paraná|1921|University
1922|Universidade_Federal_de_Pelotas|http://dbpedia.org/resource/Universidade_Federal_de_Pelotas|1922|University
1923|Universidade_Livre_de_Música|http://dbpedia.org/resource/Universidade_Livre_de_Música|1923|University
1924|Universidade_Católica_do_Salvador|http://dbpedia.org/resource/Universidade_Católica_do_Salvador|1924|University
1925|Universidade_Salvador|http://dbpedia.org/resource/Universidade_Salvador|1925|University
1926|Federal_University_of_Bahia|http://dbpedia.org/resource/Federal_University_of_Bahia|1926|University
1927|Universidade_São_Judas_Tadeu|http://dbpedia.org/resource/Universidade_São_Judas_Tadeu|1927|University
1928|São_Paulo_Federal_Institute_of_Education,_Science_and_Technology|http://dbpedia.org/resource/São_Paulo_Federal_Institute_of_Education,_Science_and_Technology|1928|University
1929|School_of_Economics,_Business_and_Accounting_of_the_University_of_São_Paulo|http://dbpedia.org/resource/School_of_Economics,_Business_and_Accounting_of_the_University_of_São_Paulo|1929|University
1930|Universidade_Católica_de_Pelotas|http://dbpedia.org/resource/Universidade_Católica_de_Pelotas|1930|University
1931|Pontifícia_Universidade_Católica_de_Goiás|http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Goiás|1931|University
1932|São_Paulo_Federal_Institute_of_Education,_Science_and_Technology|http://dbpedia.org/resource/São_Paulo_Federal_Institute_of_Education,_Science_and_Technology|1932|University
1933|Faculdade_de_Informática_e_Administração_Paulista|http://dbpedia.org/resource/Faculdade_de_Informática_e_Administração_Paulista|1933|University
1934|Paraná_Federal_Institute_of_Education,_Science_and_Technology|http://dbpedia.org/resource/Paraná_Federal_Institute_of_Education,_Science_and_Technology|1934|University
1935|Universidade_Estadual_de_Campinas|http://dbpedia.org/resource/Universidade_Estadual_de_Campinas|1935|University
1936|Universidade_Federal_de_Santa_Maria|http://dbpedia.org/resource/Universidade_Federal_de_Santa_Maria|1936|University
1937|Rio_Branco_Institute|http://dbpedia.org/resource/Rio_Branco_Institute|1937|University
1938|Rádio_Universitária_1570_kHz|http://dbpedia.org/resource/Rádio_Universitária_1570_kHz|1938|University
1939|Universidade_Federal_de_Itajubá|http://dbpedia.org/resource/Universidade_Federal_de_Itajubá|1939|University
1940|Universidade_Presbiteriana_Mackenzie|http://dbpedia.org/resource/Universidade_Presbiteriana_Mackenzie|1940|University
1941|Faculdades_Integradas_Rio_Branco|http://dbpedia.org/resource/Faculdades_Integradas_Rio_Branco|1941|University
1942|International_Slav_Institute|http://dbpedia.org/resource/International_Slav_Institute|1942|University
1943|International_Slav_Institute|http://dbpedia.org/resource/International_Slav_Institute|1943|University
1944|International_Slav_Institute|http://dbpedia.org/resource/International_Slav_Institute|1944|University
1945|University_of_Architecture,_Civil_Engineering_and_Geodesy|http://dbpedia.org/resource/University_of_Architecture,_Civil_Engineering_and_Geodesy|1945|University
1946|State_University_of_Library_Studies_and_Information_Technologies|http://dbpedia.org/resource/State_University_of_Library_Studies_and_Information_Technologies|1946|University
1947|Sofia_University|http://dbpedia.org/resource/Sofia_University|1947|University
1948|Technical_University_of_Sofia|http://dbpedia.org/resource/Technical_University_of_Sofia|1948|University
1949|International_Slav_Institute|http://dbpedia.org/resource/International_Slav_Institute|1949|University
1950|University_of_Forestry,_Sofia|http://dbpedia.org/resource/University_of_Forestry,_Sofia|1950|University
1951|New_Bulgarian_University|http://dbpedia.org/resource/New_Bulgarian_University|1951|University
1952|Rakovski_Defence_and_Staff_College|http://dbpedia.org/resource/Rakovski_Defence_and_Staff_College|1952|University
1953|Meiktila_Institute_of_Economics|http://dbpedia.org/resource/Meiktila_Institute_of_Economics|1953|University
1954|University_of_Computer_Studies,_Yangon|http://dbpedia.org/resource/University_of_Computer_Studies,_Yangon|1954|University
1955|Myanmar_Institute_of_Theology|http://dbpedia.org/resource/Myanmar_Institute_of_Theology|1955|University
1956|Myanmar_Institute_of_Theology|http://dbpedia.org/resource/Myanmar_Institute_of_Theology|1956|University
1957|Computer_University,_Loikaw|http://dbpedia.org/resource/Computer_University,_Loikaw|1957|University
1958|Defence_Services_Academy|http://dbpedia.org/resource/Defence_Services_Academy|1958|University
1959|Computer_University,_Sittwe|http://dbpedia.org/resource/Computer_University,_Sittwe|1959|University
1960|Paku_Karen_Baptist_Association|http://dbpedia.org/resource/Paku_Karen_Baptist_Association|1960|University
1961|Karen_Baptist_Convention|http://dbpedia.org/resource/Karen_Baptist_Convention|1961|University
1962|Defence_Services_Technological_Academy|http://dbpedia.org/resource/Defence_Services_Technological_Academy|1962|University
1963|University_of_Medicine_1,_Yangon|http://dbpedia.org/resource/University_of_Medicine_1,_Yangon|1963|University
1964|Defence_Services_Medical_Academy|http://dbpedia.org/resource/Defence_Services_Medical_Academy|1964|University
1965|International_Theravada_Buddhist_Missionary_University|http://dbpedia.org/resource/International_Theravada_Buddhist_Missionary_University|1965|University
1966|Paku_Karen_Baptist_Association|http://dbpedia.org/resource/Paku_Karen_Baptist_Association|1966|University
1967|Karen_Baptist_Theological_Seminary|http://dbpedia.org/resource/Karen_Baptist_Theological_Seminary|1967|University
1968|University_of_Yangon|http://dbpedia.org/resource/University_of_Yangon|1968|University
1969|Royal_University_of_Agriculture,_Cambodia|http://dbpedia.org/resource/Royal_University_of_Agriculture,_Cambodia|1969|University
1970|University_of_Puthisastra|http://dbpedia.org/resource/University_of_Puthisastra|1970|University
1971|International_University,_Cambodia|http://dbpedia.org/resource/International_University,_Cambodia|1971|University
1972|University_of_Health_Sciences_–_Cambodia|http://dbpedia.org/resource/University_of_Health_Sciences_–_Cambodia|1972|University
1973|Department_of_Media_and_Communication|http://dbpedia.org/resource/Department_of_Media_and_Communication|1973|University
1974|Institute_of_Technology_of_Cambodia|http://dbpedia.org/resource/Institute_of_Technology_of_Cambodia|1974|University
1975|Cambodian_Mekong_University|http://dbpedia.org/resource/Cambodian_Mekong_University|1975|University
1976|University_of_Cambodia|http://dbpedia.org/resource/University_of_Cambodia|1976|University
1977|Norton_University|http://dbpedia.org/resource/Norton_University|1977|University
1978|Royal_University_of_Phnom_Penh|http://dbpedia.org/resource/Royal_University_of_Phnom_Penh|1978|University
1979|Angkor_University|http://dbpedia.org/resource/Angkor_University|1979|University
1980|University_of_Buea|http://dbpedia.org/resource/University_of_Buea|1980|University
1981|Université_des_Montagnes|http://dbpedia.org/resource/Université_des_Montagnes|1981|University
1982|Apostolic_Missionary_Training_Institute|http://dbpedia.org/resource/Apostolic_Missionary_Training_Institute|1982|University
1983|St._John's_College,_University_of_Manitoba|http://dbpedia.org/resource/St._John's_College,_University_of_Manitoba|1983|University
1984|Wesley_College|http://dbpedia.org/resource/Wesley_College|1984|University
1985|United_College|http://dbpedia.org/resource/United_College|1985|University
1986|Telfer_School_of_Management|http://dbpedia.org/resource/Telfer_School_of_Management|1986|University
1987|University_of_Ottawa's_Graduate_School_of_Public_and_International_Affairs|http://dbpedia.org/resource/University_of_Ottawa's_Graduate_School_of_Public_and_International_Affairs|1987|University
1988|McMaster_Faculty_of_Science|http://dbpedia.org/resource/McMaster_Faculty_of_Science|1988|University
1989|Vanier_College|http://dbpedia.org/resource/Vanier_College|1989|University
1990|Cégep_de_Saint-Laurent|http://dbpedia.org/resource/Cégep_de_Saint-Laurent|1990|University
1991|McGill_University_Faculty_of_Religious_Studies|http://dbpedia.org/resource/McGill_University_Faculty_of_Religious_Studies|1991|University
1992|Cégep_du_Vieux_Montréal|http://dbpedia.org/resource/Cégep_du_Vieux_Montréal|1992|University
1993|New_College,_Toronto|http://dbpedia.org/resource/New_College,_Toronto|1993|University
1994|University_of_Toronto_Scarborough|http://dbpedia.org/resource/University_of_Toronto_Scarborough|1994|University
1995|Glendon_College|http://dbpedia.org/resource/Glendon_College|1995|University
1996|McMaster_School_of_the_Arts|http://dbpedia.org/resource/McMaster_School_of_the_Arts|1996|University
1997|University_of_Western_Ontario|http://dbpedia.org/resource/University_of_Western_Ontario|1997|University
1998|St._Peter's_Seminary|http://dbpedia.org/resource/St._Peter's_Seminary|1998|University
1999|Western_Faculty_of_Education|http://dbpedia.org/resource/Western_Faculty_of_Education|1999|University
2000|Fanshawe_College|http://dbpedia.org/resource/Fanshawe_College|2000|University
2001|King's_University_College|http://dbpedia.org/resource/King's_University_College|2001|University
2002|Western_Law_School|http://dbpedia.org/resource/Western_Law_School|2002|University
2003|Carleton_University|http://dbpedia.org/resource/Carleton_University|2003|University
2004|Ontario_Confederation_of_University_Faculty_Associations|http://dbpedia.org/resource/Ontario_Confederation_of_University_Faculty_Associations|2004|University
2005|Council_of_Ontario_Universities|http://dbpedia.org/resource/Council_of_Ontario_Universities|2005|University
2006|Columbia_College|http://dbpedia.org/resource/Columbia_College|2006|University
2007|Johnson-Shoyama_Graduate_School_of_Public_Policy|http://dbpedia.org/resource/Johnson-Shoyama_Graduate_School_of_Public_Policy|2007|University
2008|University_Canada_West|http://dbpedia.org/resource/University_Canada_West|2008|University
2009|Educacentre_College|http://dbpedia.org/resource/Educacentre_College|2009|University
2010|Vancouver_Film_School|http://dbpedia.org/resource/Vancouver_Film_School|2010|University
2011|McKenzie_College|http://dbpedia.org/resource/McKenzie_College|2011|University
2012|Langara_College|http://dbpedia.org/resource/Langara_College|2012|University
2013|The_War_College|http://dbpedia.org/resource/The_War_College|2013|University
2014|University_of_British_Columbia|http://dbpedia.org/resource/University_of_British_Columbia|2014|University
2015|University_of_British_Columbia_Faculty_of_Law|http://dbpedia.org/resource/University_of_British_Columbia_Faculty_of_Law|2015|University
2016|Vancouver_Career_College|http://dbpedia.org/resource/Vancouver_Career_College|2016|University
2017|Green_College,_University_of_British_Columbia|http://dbpedia.org/resource/Green_College,_University_of_British_Columbia|2017|University
2018|Vancouver_Community_College|http://dbpedia.org/resource/Vancouver_Community_College|2018|University
2019|St._Joseph_Seminary|http://dbpedia.org/resource/St._Joseph_Seminary|2019|University
2020|University_of_Alberta_Faculty_of_Pharmacy_and_Pharmaceutical_Sciences|http://dbpedia.org/resource/University_of_Alberta_Faculty_of_Pharmacy_and_Pharmaceutical_Sciences|2020|University
2021|St._Joseph's_College,_Edmonton|http://dbpedia.org/resource/St._Joseph's_College,_Edmonton|2021|University
2022|King's_University_College|http://dbpedia.org/resource/King's_University_College|2022|University
2023|Laurier_School_of_Business_&_Economics|http://dbpedia.org/resource/Laurier_School_of_Business_&_Economics|2023|University
2024|Macdonald_Campus|http://dbpedia.org/resource/Macdonald_Campus|2024|University
2025|National_Theatre_School_of_Canada|http://dbpedia.org/resource/National_Theatre_School_of_Canada|2025|University
2026|McGill_University|http://dbpedia.org/resource/McGill_University|2026|University
2027|Université_de_Montréal|http://dbpedia.org/resource/Université_de_Montréal|2027|University
2028|École_de_technologie_supérieure|http://dbpedia.org/resource/École_de_technologie_supérieure|2028|University
2029|École_nationale_de_cirque|http://dbpedia.org/resource/École_nationale_de_cirque|2029|University
2030|LaSalle_College|http://dbpedia.org/resource/LaSalle_College|2030|University
2031|McGill_University_Faculty_of_Law|http://dbpedia.org/resource/McGill_University_Faculty_of_Law|2031|University
2032|École_Polytechnique_de_Montréal|http://dbpedia.org/resource/École_Polytechnique_de_Montréal|2032|University
2033|Desautels_Faculty_of_Management|http://dbpedia.org/resource/Desautels_Faculty_of_Management|2033|University
2034|Grand_séminaire_de_Montréal|http://dbpedia.org/resource/Grand_séminaire_de_Montréal|2034|University
2035|Rosemount_Technology_Centre|http://dbpedia.org/resource/Rosemount_Technology_Centre|2035|University
2036|O'Sullivan_College|http://dbpedia.org/resource/O'Sullivan_College|2036|University
2037|University_College,_Toronto|http://dbpedia.org/resource/University_College,_Toronto|2037|University
2038|Osgoode_Hall_Law_School|http://dbpedia.org/resource/Osgoode_Hall_Law_School|2038|University
2039|Rotman_School_of_Management|http://dbpedia.org/resource/Rotman_School_of_Management|2039|University
2040|Emmanuel_College,_Toronto|http://dbpedia.org/resource/Emmanuel_College,_Toronto|2040|University
2041|Knox_College,_Toronto|http://dbpedia.org/resource/Knox_College,_Toronto|2041|University
2042|Trinity_College,_Toronto|http://dbpedia.org/resource/Trinity_College,_Toronto|2042|University
2043|Toronto_School_of_Theology|http://dbpedia.org/resource/Toronto_School_of_Theology|2043|University
2044|Canadian_Memorial_Chiropractic_College|http://dbpedia.org/resource/Canadian_Memorial_Chiropractic_College|2044|University
2045|George_Brown_College|http://dbpedia.org/resource/George_Brown_College|2045|University
2046|Wycliffe_College,_Toronto|http://dbpedia.org/resource/Wycliffe_College,_Toronto|2046|University
2047|OCAD_University|http://dbpedia.org/resource/OCAD_University|2047|University
2048|Rochdale_College|http://dbpedia.org/resource/Rochdale_College|2048|University
2049|The_Michener_Institute|http://dbpedia.org/resource/The_Michener_Institute|2049|University
2050|Max_the_Mutt_Animation_School|http://dbpedia.org/resource/Max_the_Mutt_Animation_School|2050|University
2051|National_Academy_of_Health_&_Business|http://dbpedia.org/resource/National_Academy_of_Health_&_Business|2051|University
2052|Music_Industry_Arts|http://dbpedia.org/resource/Music_Industry_Arts|2052|University
2053|Richard_Ivey_School_of_Business|http://dbpedia.org/resource/Richard_Ivey_School_of_Business|2053|University
2054|Canadiana.org|http://dbpedia.org/resource/Canadiana.org|2054|University
2055|University_of_Saskatchewan_College_of_Law|http://dbpedia.org/resource/University_of_Saskatchewan_College_of_Law|2055|University
2056|Edwards_School_of_Business|http://dbpedia.org/resource/Edwards_School_of_Business|2056|University
2057|Horizon_College_and_Seminary|http://dbpedia.org/resource/Horizon_College_and_Seminary|2057|University
2058|University_of_Manitoba|http://dbpedia.org/resource/University_of_Manitoba|2058|University
2059|Red_River_College|http://dbpedia.org/resource/Red_River_College|2059|University
2060|Asper_School_of_Business|http://dbpedia.org/resource/Asper_School_of_Business|2060|University
2061|Menno_Simons_College|http://dbpedia.org/resource/Menno_Simons_College|2061|University
2062|University_of_Ottawa|http://dbpedia.org/resource/University_of_Ottawa|2062|University
2063|Ottawa_Normal_School|http://dbpedia.org/resource/Ottawa_Normal_School|2063|University
2064|Institute_of_Criminology_and_Criminal_Justice|http://dbpedia.org/resource/Institute_of_Criminology_and_Criminal_Justice|2064|University
2065|McMaster_Integrated_Science|http://dbpedia.org/resource/McMaster_Integrated_Science|2065|University
2066|McMaster_Faculty_of_Health_Sciences|http://dbpedia.org/resource/McMaster_Faculty_of_Health_Sciences|2066|University
2067|University_of_New_Brunswick|http://dbpedia.org/resource/University_of_New_Brunswick|2067|University
2068|Kwantlen_Polytechnic_University|http://dbpedia.org/resource/Kwantlen_Polytechnic_University|2068|University
2069|École_de_musique_Vincent-d'Indy|http://dbpedia.org/resource/École_de_musique_Vincent-d'Indy|2069|University
2070|Population_Research_Laboratory|http://dbpedia.org/resource/Population_Research_Laboratory|2070|University
2071|University_of_Alberta_Faculty_of_Engineering|http://dbpedia.org/resource/University_of_Alberta_Faculty_of_Engineering|2071|University
2072|University_of_Alberta_School_of_Business|http://dbpedia.org/resource/University_of_Alberta_School_of_Business|2072|University
2073|Edmonton_Normal_School|http://dbpedia.org/resource/Edmonton_Normal_School|2073|University
2074|St._Thomas_University|http://dbpedia.org/resource/St._Thomas_University|2074|University
2075|Yorkville_University|http://dbpedia.org/resource/Yorkville_University|2075|University
2076|John_Molson_School_of_Business|http://dbpedia.org/resource/John_Molson_School_of_Business|2076|University
2077|Northern_Alberta_Institute_of_Technology|http://dbpedia.org/resource/Northern_Alberta_Institute_of_Technology|2077|University
2078|Meritus_University|http://dbpedia.org/resource/Meritus_University|2078|University
2079|New_Brunswick_College_of_Craft_and_Design|http://dbpedia.org/resource/New_Brunswick_College_of_Craft_and_Design|2079|University
2080|HEC_Montréal|http://dbpedia.org/resource/HEC_Montréal|2080|University
2081|McGill_University_Faculty_of_Medicine|http://dbpedia.org/resource/McGill_University_Faculty_of_Medicine|2081|University
2082|Loyola_College|http://dbpedia.org/resource/Loyola_College|2082|University
2083|Collège_de_Maisonneuve|http://dbpedia.org/resource/Collège_de_Maisonneuve|2083|University
2084|Université_de_Montréal_Faculty_of_Veterinary_Medicine|http://dbpedia.org/resource/Université_de_Montréal_Faculty_of_Veterinary_Medicine|2084|University
2085|The_Presbyterian_College,_Montreal|http://dbpedia.org/resource/The_Presbyterian_College,_Montreal|2085|University
2086|Concordia_University|http://dbpedia.org/resource/Concordia_University|2086|University
2087|Institut_de_pastorale_des_Dominicains|http://dbpedia.org/resource/Institut_de_pastorale_des_Dominicains|2087|University
2088|Centennial_College|http://dbpedia.org/resource/Centennial_College|2088|University
